msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
Automatic image backup,,,,Automatic image backup,SOLITARY,
Automatic refresh,,,,Automatic refresh,SOLITARY,
Automatic resolution,,,,Automatic resolution,SOLITARY,
Automatic resolution label,,,,Automatic resolution label,SOLITARY,
Automatic save,,,,Automatic save,SOLITARY,
Automatic scan,,,,Automatic scan,SOLITARY,
Automatic settings backup,,,,Automatic settings backup,SOLITARY,
Automatically start timeshift after,,,,Automatically start timeshift after,SOLITARY,
Automatically turn on external subtitles,,,,Automatically turn on external subtitles,SOLITARY,
Automatically update Client/Server View?,,,,Automatically update Client/Server View?,SOLITARY,
Autostart,,,,Autostart,SOLITARY,
Autostart:,,,,Autostart:,SOLITARY,
Available format variables,,,,Available format variables,SOLITARY,
Available shares:,,,,Available shares:,SOLITARY,
Axas E4HD Ultra,,,,'',SOLITARY,
Azerbaijan,,,,'',SOLITARY,
B,,,,B,SOLITARY,
BC%d,,,,'',SOLITARY,
BER:,,,,BER:,SOLITARY,
BT 2020 CL,,,,'',SOLITARY,
BT 2020 NCL,,,,'',SOLITARY,
BT 709,,,,'',SOLITARY,
Back,,,,Back,SOLITARY,
Back/Recall,,,,Back/Recall,SOLITARY,
Background,,,,Background,SOLITARY,
Background check,,,,Background check,SOLITARY,
Background color,,,,Background color,SOLITARY,
Background delete option,,,,Background delete option,SOLITARY,
Background delete speed,,,,Background delete speed,SOLITARY,
Backup completed.,,,,Backup completed.,SOLITARY,
Backup failed.,,,,Backup failed.,SOLITARY,
Backup is running...,,,,Backup is running...,SOLITARY,
Backup system settings,,,,Backup system settings,SOLITARY,
Bahamas,,,,'',SOLITARY,
Bahrain,,,,'',SOLITARY,
Band,,,,Band,SOLITARY,
Bandwidth,,,,Bandwidth,SOLITARY,
Bangladesh,,,,'',SOLITARY,
Barbados,,,,'',SOLITARY,
Base time,,,,Base time,SOLITARY,
Basque,,,,Basque,SOLITARY,
Begin time,,,,Begin time,SOLITARY,
Behavior of 'pause' when paused,,,,Behavior of 'pause' when paused,SOLITARY,
Behavior of 0 key in PiP-mode,,,,Behavior of 0 key in PiP-mode,SOLITARY,
Behavior when a movie is started,,,,Behavior when a movie is started,SOLITARY,
Behavior when a movie is stopped,,,,Behavior when a movie is stopped,SOLITARY,
Behavior when a movie reaches the end,,,,Behavior when a movie reaches the end,SOLITARY,
Belarus,,,,'',SOLITARY,
Belgium,,,,'',SOLITARY,
Belize,,,,'',SOLITARY,
Benin,,,,'',SOLITARY,
Bermuda,,,,'',SOLITARY,
Bhutan,,,,'',SOLITARY,
Big PiP,,,,Big PiP,SOLITARY,
Bitrate:,,,,Bitrate:,SOLITARY,
Black,,,,Black,SOLITARY,
Black screen,,,,Black screen,SOLITARY,
Black screen till locked,,,,Black screen till locked,SOLITARY,
Blinking REC,,,,'',SOLITARY,
Blinking REC Symbol,,,,'',SOLITARY,
Block noise reduction,,,,Block noise reduction,SOLITARY,
Blue,,,,Blue,SOLITARY,
Blue long,,,,Blue long,SOLITARY,
Bolivia (Plurinational State of),,,,'',SOLITARY,
"Bonaire, Sint Eustatius and Saba",,,,'',SOLITARY,
Bookmarks,,,,Bookmarks,SOLITARY,
Boost blue,,,,Boost blue,SOLITARY,
Boost green,,,,Boost green,SOLITARY,
Bosnia and Herzegovina,,,,'',SOLITARY,
Botswana,,,,'',SOLITARY,
Bouquet List,,,,Bouquet List,SOLITARY,
Bouvet Island,,,,'',SOLITARY,
Brazil,,,,'',SOLITARY,
Brightness,,,,Brightness,SOLITARY,
Brightness (Normal),,,,Brightness (Normal),SOLITARY,
Brightness (Standby),,,,Brightness (Standby),SOLITARY,
British Indian Ocean Territory,,,,'',SOLITARY,
Brunei Darussalam,,,,'',SOLITARY,
Buffering %d%%,,,,Buffering %d%%,SOLITARY,
Buffers:,,,,Buffers:,SOLITARY,
Build: %s,,,,Build: %s,SOLITARY,
Bulgarian,,,,Bulgarian,SOLITARY,
Burkina Faso,,,,'',SOLITARY,
Burn DVD,,,,Burn DVD,SOLITARY,
Burn audio track (%s),,,,Burn audio track (%s),SOLITARY,
Burn existing image to DVD,,,,Burn existing image to DVD,SOLITARY,
Burn to DVD,,,,Burn to DVD,SOLITARY,
Burundi,,,,'',SOLITARY,
Bus: ,,,,Bus: ,SOLITARY,
Button,,,,Button,SOLITARY,
Button setup,,,,Button setup,SOLITARY,
Button setup for,,,,Button setup for,SOLITARY,
ButtonSetup,,,,ButtonSetup,SOLITARY,
By Team ViX,,,,By Team ViX,SOLITARY,
Bypass HDMI EDID Check,,,,Bypass HDMI EDID Check,SOLITARY,
Bytes received:,,,,Bytes received:,SOLITARY,
Bytes sent:,,,,Bytes sent:,SOLITARY,
C-Band,,,,C-Band,SOLITARY,
CAID,,,,CAID,SOLITARY,
CAID:SrvID,,,,'',SOLITARY,
CCcam Client Info,,,,CCcam Client Info,SOLITARY,
CCcam Config Switcher,,,,CCcam Config Switcher,SOLITARY,
CCcam ECM Info,,,,CCcam ECM Info,SOLITARY,
CCcam Info,,,,CCcam Info,SOLITARY,
CCcam Info %s\nby AliAbdul %s\n\nThis plugin shows you the status of your CCcam.,,,,CCcam Info %s\nby AliAbdul %s\n\nThis plugin shows you the status of your CCcam.,SOLITARY,
CCcam Info Config,,,,CCcam Info Config,SOLITARY,
CCcam Info Setup,,,,CCcam Info Setup,SOLITARY,
CCcam Provider Info,,,,CCcam Provider Info,SOLITARY,
CCcam Remote Info,,,,CCcam Remote Info,SOLITARY,
CCcam Server Info,,,,CCcam Server Info,SOLITARY,
CCcam Share Info,,,,CCcam Share Info,SOLITARY,
CCcam Shares Info,,,,CCcam Shares Info,SOLITARY,
CCcam info,,,,CCcam info,SOLITARY,
CH,,,,CH,SOLITARY,
CH%s,,,,CH%s,SOLITARY,
CHANGE BOUQUET,,,,CHANGE BOUQUET,SOLITARY,
CI (Common Interface) Setup,,,,CI (Common Interface) Setup,SOLITARY,
CI assignment,,,,CI assignment,SOLITARY,
CVBS,,,,CVBS,SOLITARY,
CaID: ,,,,CaID: ,SOLITARY,
Cable,,,,Cable,SOLITARY,
Cable Scan,,,,Cable Scan,SOLITARY,
Cabo Verde,,,,'',SOLITARY,
Cache thumbnails,,,,Cache thumbnails,SOLITARY,
Cached:,,,,Cached:,SOLITARY,
Calculate,,,,Calculate,SOLITARY,
Calculate all positions,,,,Calculate all positions,SOLITARY,
Calculation complete,,,,Calculation complete,SOLITARY,
Calibrate,,,,Calibrate,SOLITARY,
Cambodia,,,,'',SOLITARY,
Cameroon,,,,'',SOLITARY,
Can be used for different fps between external subtitles and video.,,,,Can be used for different fps between external subtitles and video.,SOLITARY,
Canada,,,,'',SOLITARY,
Cancel,,,,Cancel,SOLITARY,
Cancel any changed settings and exit,,,,'',SOLITARY,
Cancel any changed settings and exit all menus,,,,'',SOLITARY,
Cancel any changes to the currently active skin,,,,'',SOLITARY,
Cancel any changes to the currently active skin and exit all menus,,,,'',SOLITARY,
Cancel any text changes and exit,,,,'',SOLITARY,
Cancel save timeshift as movie,,,,Cancel save timeshift as movie,SOLITARY,
Cancelled upon user request,,,,'',SOLITARY,
Cannot delete file,,,,Cannot delete file,SOLITARY,
Cannot determine,,,,Cannot determine,SOLITARY,
"Cannot find any signal ..., aborting !",,,,"Cannot find any signal ..., aborting !",SOLITARY,
Cannot move to the trash can,,,,Cannot move to the trash can,SOLITARY,
Capabilities: ,,,,Capabilities: ,SOLITARY,
Capacity: ,,,,Capacity: ,SOLITARY,
Card infos (CCcam-Reader),,,,Card infos (CCcam-Reader),SOLITARY,
Cards:,,,,Cards:,SOLITARY,
Cards: ,,,,Cards: ,SOLITARY,
Cards: 0,,,,Cards: 0,SOLITARY,
Cardserial,,,,Cardserial,SOLITARY,
Cascade PiP,,,,Cascade PiP,SOLITARY,
Cayman Islands,,,,'',SOLITARY,
Center DVB subtitles,,,,Center DVB subtitles,SOLITARY,
Central African Republic,,,,'',SOLITARY,
Chad,,,,'',SOLITARY,
Change PIN,,,,Change PIN,SOLITARY,
Change bouquets in quickzap,,,,Change bouquets in quickzap,SOLITARY,
Change next timer,,,,Change next timer,SOLITARY,
Change recording (add time),,,,Change recording (add time),SOLITARY,
Change recording (duration),,,,Change recording (duration),SOLITARY,
Change recording (end time),,,,Change recording (end time),SOLITARY,
Change repeat and delay settings?,,,,Change repeat and delay settings?,SOLITARY,
Change step size,,,,Change step size,SOLITARY,
Change the Colordepth for UHD,,,,'',SOLITARY,
Change the Colorimetry for HDR,,,,'',SOLITARY,
Channel,,,,Channel,SOLITARY,
Channel List,,,,Channel List,SOLITARY,
Channel down,,,,Channel down,SOLITARY,
Channel info,,,,Channel info,SOLITARY,
Channel list cursor behavior,,,,Channel list cursor behavior,SOLITARY,
Channel list on mode change,,,,Channel list on mode change,SOLITARY,
Channel list preview,,,,Channel list preview,SOLITARY,
Channel list service mode*,,,,Channel list service mode*,SOLITARY,
Channel list type,,,,Channel list type,SOLITARY,
Channel not in services list,,,,Channel not in services list,SOLITARY,
Channel preview mode,,,,Channel preview mode,SOLITARY,
Channel selection,,,,Channel selection,SOLITARY,
Channel up,,,,Channel up,SOLITARY,
Channel:,,,,Channel:,SOLITARY,
Chap.,,,,Chap.,SOLITARY,
Chapter,,,,Chapter,SOLITARY,
Chapter:,,,,Chapter:,SOLITARY,
Check,,,,Check,SOLITARY,
Check every (hours),,,,Check every (hours),SOLITARY,
Check the internet connection,,,,Check the internet connection,SOLITARY,
Check the internet connection again,,,,Check the internet connection again,SOLITARY,
Checking Logs...,,,,Checking Logs...,SOLITARY,
Checking filesystem...,,,,Checking filesystem...,SOLITARY,
Checking for Updates...,,,,Checking for Updates...,SOLITARY,
Checking the internet connection,,,,Checking the internet connection,SOLITARY,
Checking tuner %s\nDiSEqC port %s for %s,,,,Checking tuner %s\nDiSEqC port %s for %s,SOLITARY,
Children/Youth,,,,Children/Youth,SOLITARY,
Chile,,,,'',SOLITARY,
China,,,,'',SOLITARY,
Chipset: BCM%s,,,,Chipset: BCM%s,SOLITARY,
Choose Bouquet,,,,Choose Bouquet,SOLITARY,
Choose a country scheme for decoding genre information in EPG events.,,,,'',SOLITARY,
Choose a country scheme for decoding rating information in EPG events.,,,,'',SOLITARY,
Choose a tag for easy finding a recording.,,,,Choose a tag for easy finding a recording.,SOLITARY,
"Choose between Daily, Weekly, Weekdays or user defined.",,,,"Choose between Daily, Weekly, Weekdays or user defined.",SOLITARY,
Choose between High Dynamic Range (HDR) or Picture in Picture (PIP). Both are not possible at the same time. A FULL REBOOT is required for it to take effect,,,,'',SOLITARY,
Choose the display formatting style for dates. 'D' / 'DD' is the date and 'M' / 'MM' is the month in digits.  ('DD' and 'MM' have leading zeros for single digit values.) The screen display will be based on your choice but can be influenced by the skin.,,,,'',SOLITARY,
"Choose the display formatting style for times. 'H' / 'HH' is the hour for a 24 hour clock, 'h' / 'hh' is the hour for a 12 hour clock, 'mm' is the minutes and 'ss' is the seconds.  ('HH' and 'hh' have leading zeros for single digit values.) The screen display will be based on your choice but can be influenced by the skin.",,,,'',SOLITARY,
Choose the front panel display formatting style for dates. 'D' / 'DD' is the date and 'M' / 'MM' is the month in digits.  ('DD' and 'MM' have leading zeros for single digit values.) The screen display will be based on your choice but can be influenced by the skin.,,,,'',SOLITARY,
"Choose the front panel display formatting style for times. 'H' / 'HH' is the hour for a 24 hour clock, 'h' / 'hh' is the hour for a 12 hour clock, 'mm' is the minutes.  ('HH' and 'hh' have leading zeros for single digit values.) The front panel display will be based on your choice but can be influenced any applicable skin.",,,,'',SOLITARY,
"Choose the layout. Single channel, Graphics Grid EPG or Text Grid EPG.",,,,'',SOLITARY,
Choose the location for crash and debug logs folder.,,,,Choose the location for crash and debug logs folder.,SOLITARY,
Choose the location where the EPG data will be stored when the %s %s is shut down. The location must be available at boot time.,,,,Choose the location where the EPG data will be stored when the %s %s is shut down. The location must be available at boot time.,SOLITARY,
Choose the name of the file that holds the EPG data when the %s %s is shut down. This can be handy to differentiate between several boxes.,,,,Choose the name of the file that holds the EPG data when the %s %s is shut down. This can be handy to differentiate between several boxes.,SOLITARY,
Choose time interval to which the graphics will be rounded off.,,,,Choose time interval to which the graphics will be rounded off.,SOLITARY,
Choose what channel to select when the EPG opens.,,,,'',SOLITARY,
Choose what you want the '0' button to do when PIP is active.,,,,Choose what you want the '0' button to do when PIP is active.,SOLITARY,
Choose whether AAC sound tracks should be transcoded.,,,,Choose whether AAC sound tracks should be transcoded.,SOLITARY,
Choose whether multi channel sound tracks should be output as PCM.,,,,Choose whether multi channel sound tracks should be output as PCM.,SOLITARY,
Choose whether or not to show an icon when a motorised dish is moving.,,,,Choose whether or not to show an icon when a motorised dish is moving.,SOLITARY,
Choose which level of menu/settings to display. 'Expert' level shows all items.,,,,Choose which level of menu/settings to display. 'Expert' level shows all items.,SOLITARY,
Choose which tuner to configure.,,,,Choose which tuner to configure.,SOLITARY,
Chose between record and ZAP.,,,,Chose between record and ZAP.,SOLITARY,
Christmas Island,,,,'',SOLITARY,
Circular LNB,,,,Circular LNB,SOLITARY,
Circular left,,,,Circular left,SOLITARY,
Circular right,,,,Circular right,SOLITARY,
Clean network trash cans,,,,Clean network trash cans,SOLITARY,
Cleaning Trashes,,,,Cleaning Trashes,SOLITARY,
Cleanup,,,,Cleanup,SOLITARY,
Clear,,,,Clear,SOLITARY,
Clear before scan,,,,Clear before scan,SOLITARY,
Clear fixed,,,,Clear fixed,SOLITARY,
Clear log,,,,Clear log,SOLITARY,
Clear playlist,,,,Clear playlist,SOLITARY,
Client Info ( Oscam-Version: %s ),,,,'',SOLITARY,
"Client mode sets up this receiver to stream from another receiver. In this mode no local tuners will be available and channel lists, EPG, etc, will come from the remote receiver. All tuner settings will be cleared.",,,,'',SOLITARY,
Clients,,,,Clients,SOLITARY,
Clone TV screen to LCD,,,,Clone TV screen to LCD,SOLITARY,
Close,,,,Close,SOLITARY,
Close PiP on exit,,,,Close PiP on exit,SOLITARY,
Close title selection,,,,Close title selection,SOLITARY,
Cocos (Keeling) Islands,,,,'',SOLITARY,
Code R. LP-HP & Guard Int,,,,'',SOLITARY,
Code rate HP,,,,Code rate HP,SOLITARY,
Code rate LP,,,,Code rate LP,SOLITARY,
Collection name,,,,Collection name,SOLITARY,
Collection settings,,,,Collection settings,SOLITARY,
Color format,,,,Color format,SOLITARY,
Color space,,,,Color space,SOLITARY,
Combined,,,,'',SOLITARY,
Combo,,,,'',SOLITARY,
Command order,,,,Command order,SOLITARY,
Command type,,,,Command type,SOLITARY,
Common Interface,,,,Common Interface,SOLITARY,
Common interface,,,,Common interface,SOLITARY,
Communication,,,,Communication,SOLITARY,
Comoros,,,,'',SOLITARY,
Complete,,,,Complete,SOLITARY,
Complex (allows mixing audio tracks and aspects),,,,Complex (allows mixing audio tracks and aspects),SOLITARY,
Composition of the recording filenames,,,,Composition of the recording filenames,SOLITARY,
Config Scan Details,,,,'',SOLITARY,
Configfile %s saved.,,,,Configfile %s saved.,SOLITARY,
Configuration mode,,,,Configuration mode,SOLITARY,
Configuration mode: %s,,,,Configuration mode: %s,SOLITARY,
Configure an additional delay to improve external subtitle synchronisation.,,,,Configure an additional delay to improve external subtitle synchronisation.,SOLITARY,
Configure an additional delay to improve subtitle synchronisation.,,,,Configure an additional delay to improve subtitle synchronisation.,SOLITARY,
Configure duration of inactivity before the hard disk drive goes to standby,,,,Configure duration of inactivity before the hard disk drive goes to standby,SOLITARY,
"Configure for how many minutes finished events should remain visible in the EPG. Useful when you need information about an event which has just finished, or has been delayed.",,,,"Configure for how many minutes finished events should remain visible in the EPG. Useful when you need information about an event which has just finished, or has been delayed.",SOLITARY,
Configure how recording filenames are constructed.,,,,Configure how recording filenames are constructed.,SOLITARY,
Configure if and how crypto icons will be shown in the channel selection list.,,,,Configure if and how crypto icons will be shown in the channel selection list.,SOLITARY,
Configure if and how service type icons will be shown.,,,,Configure if and how service type icons will be shown.,SOLITARY,
Configure if and how the record indicator will be shown in the channel selection list.,,,,Configure if and how the record indicator will be shown in the channel selection list.,SOLITARY,
Configure if and how wide the service name column will be shown in the channel selection list.,,,,Configure if and how wide the service name column will be shown in the channel selection list.,SOLITARY,
Configure if behind the subtitles a background is shown.,,,,Configure if behind the subtitles a background is shown.,SOLITARY,
Configure if picons will be shown in the service list.,,,,Configure if picons will be shown in the service list.,SOLITARY,
"Configure if the subtitle should switch between normal, italic, bold and bolditalic",,,,"Configure if the subtitle should switch between normal, italic, bold and bolditalic",SOLITARY,
Configure interface,,,,Configure interface,SOLITARY,
Configure nameservers,,,,Configure nameservers,SOLITARY,
Configure on which devices the background delete option should be used.,,,,Configure on which devices the background delete option should be used.,SOLITARY,
Configure the DiSEqC mode for this LNB.,,,,Configure the DiSEqC mode for this LNB.,SOLITARY,
Configure the IP address.,,,,Configure the IP address.,SOLITARY,
Configure the amount of time that will be presented.,,,,Configure the amount of time that will be presented.,SOLITARY,
Configure the behavior of the 'pause' key when movie playback is already paused.,,,,Configure the behavior of the 'pause' key when movie playback is already paused.,SOLITARY,
Configure the behavior when movie playback is manually stopped.,,,,Configure the behavior when movie playback is manually stopped.,SOLITARY,
Configure the behavior when movie playback is started.,,,,Configure the behavior when movie playback is started.,SOLITARY,
"Configure the behavior when reaching the end of a movie, during movie playback.",,,,"Configure the behavior when reaching the end of a movie, during movie playback.",SOLITARY,
Configure the border width of the subtitles. The dark border makes the subtitles easier to read on a light background.,,,,Configure the border width of the subtitles. The dark border makes the subtitles easier to read on a light background.,SOLITARY,
Configure the brightness level of the front panel display for normal operation.,,,,Configure the brightness level of the front panel display for normal operation.,SOLITARY,
Configure the brightness level of the front panel display for standby.,,,,Configure the brightness level of the front panel display for standby.,SOLITARY,
"Configure the color of the external subtitles, alternative (normal in white, italic in yellow, bold in cyan, underscore in green), white or yellow.",,,,"Configure the color of the external subtitles, alternative (normal in white, italic in yellow, bold in cyan, underscore in green), white or yellow.",SOLITARY,
Configure the color of the teletext subtitles.,,,,Configure the color of the teletext subtitles.,SOLITARY,
Configure the contrast level of the front panel display.,,,,Configure the contrast level of the front panel display.,SOLITARY,
Configure the cursor behavior in the channel selection list. When opening the channel selection list you can remain on the current service or already select up/down and you are able to revert the B+/B- buttons.,,,,Configure the cursor behavior in the channel selection list. When opening the channel selection list you can remain on the current service or already select up/down and you are able to revert the B+/B- buttons.,SOLITARY,
